1,0.4724792818,0.4724792818
2,0.1332872928,0.6057665746
3,0.08049033149,0.6862569061
4,0.06319060773,0.7494475138
5,0.04903314917,0.798480663
6,0.04050414365,0.8389848066
7,0.03387430939,0.872859116
8,0.02610497238,0.8989640884
9,0.02054558011,0.9195096685
10,0.0158839779,0.9353936464
11,0.01139502762,0.946788674
12,0.0101519337,0.9569406077
13,0.00794198895,0.9648825967
14,0.006698895028,0.9715814917
15,0.005939226519,0.9775207182
16,0.00486878453,0.9823895028
17,0.004212707182,0.9866022099
18,0.003487569061,0.990089779
19,0.002313535912,0.9924033149
20,0.001657458564,0.9940607735
21,0.001312154696,0.9953729282
22,0.001174033149,0.9965469613
23,0.0008632596685,0.997410221
24,0.0006215469613,0.998031768
25,0.00003453038674,0.9980662983
26,0.0002762430939,0.9983425414
27,0.0001726519337,0.9985151934
28,0.000138121547,0.9986533149
29,0.00006906077348,0.9987223757
31,0.00006906077348,0.9987914365
33,0.00003453038674,0.9988259669
34,0.000138121547,0.9989640884
36,0.00003453038674,0.9989986188
37,0.00003453038674,0.9990331492
38,0.00006906077348,0.9991022099
40,0.00003453038674,0.9991367403
43,0.0001035911602,0.9992403315
46,0.00003453038674,0.9992748619
50,0.00006906077348,0.9993439227
52,0.00003453038674,0.999378453
55,0.00006906077348,0.9994475138
59,0.00003453038674,0.9994820442
69,0.00003453038674,0.9995165746
71,0.00003453038674,0.999551105
77,0.00006906077348,0.9996201658
103,0.00003453038674,0.9996546961
122,0.00003453038674,0.9996892265
149,0.00003453038674,0.9997237569
152,0.00003453038674,0.9997582873
192,0.00003453038674,0.9997928177
331,0.00003453038674,0.9998273481
340,0.00003453038674,0.9998618785
380,0.00003453038674,0.9998964088
390,0.00003453038674,0.9999309392
404,0.00003453038674,0.9999654696
579,0.00003453038674,0.99999
